Germany;France;Spain;services;technician;student;blue-collar;self-employed;management;admin.;unemployed;entrepreneur;housemaid;retired;unknown1;single;married;divorced;secondary;tertiary;unknown;primary;HasCrCard;loan;Gender;CreditScore;IsActiveMember;EstimatedSalary;age;balance;Tenure;y
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.2764;0.9801;-1.0104;-0.7272;-0.1389;-1.3908;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;1;-0.782;-1.0201;-0.6643;1.2591;-0.1817;-0.3656;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;1;0.195;0.9801;1.0422;-0.2858;-0.1161;0.6595;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;1;0.4698;-1.0201;0.6056;0.4866;-0.1731;0.6595;1
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0.826;-1.0201;1.3679;1.1487;-0.175;1.343;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;1;1.6096;-1.0201;-1.1111;0.3763;-0.0558;-1.3908;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;1;-0.5785;0.9801;-1.2187;-0.3962;-0.1293;1.0012;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.7853;0.9801;-0.0038;-0.2858;-0.1492;1.343;1
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;1;-1.3723;0.9801;0.4657;-1.61;-0.136;0.6595;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;1;-0.8329;0.9801;1.2176;-0.8376;-0.1852;-1.0491;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;1;1;2.0472;-1.0201;-1.6365;1.3694;-0.1766;1.6847;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1;0;1;0.2255;0.9801;0.1833;0.0452;-0.1509;0.3178;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;1;0.2153;-1.0201;1.7472;0.597;-0.1418;-0.3656;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;0;0.4596;0.9801;-1.2498;1.7005;0.2232;1.343;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0;0;-1.0364;0.9801;-0.2213;-1.0583;-0.1723;0.3178;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;1;1.0397;-1.0201;-0.3707;-0.7272;0.2112;-1.0491;0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;0;-0.5581;-1.0201;-0.6534;1.1487;0.3742;-0.7074;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;1;0.2459;0.9801;0.2377;0.4866;-0.1781;-1.3908;1
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-0.3953;-1.0201;-0.6327;-1.279;-0.128;-1.7325;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0;0;-1.3926;0.9801;1.0097;1.5901;-0.1398;-1.3908;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0;1;1.2025;0.9801;0.9053;1.1487;0.5093;-0.7074;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;0;-0.6497;0.9801;-0.0918;1.3694;-0.0981;-0.0239;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;1;1.1618;-1.0201;-1.136;0.2659;-0.1735;0.3178;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;0;0.6428;0.9801;0.8045;1.1487;-0.1372;-1.0491;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;0;-1.1178;-1.0201;-0.7452;-0.6169;-0.1766;-0.7074;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;0;0.195;-1.0201;-0.1635;0.1556;-0.1683;-1.0491;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0;1;1;0.5512;0.9801;1.1271;0.7073;-0.1777;-1.0491;0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;1;1;0.1339;-1.0201;0.6625;0.3763;-0.1329;-0.3656;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;0;0.7751;-1.0201;0.4489;0.0452;-0.1641;-0.0239;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0;1;0.5512;0.9801;-0.424;-0.5065;-0.1766;1.0012;1
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.1034;0.9801;-0.9329;0.0452;-0.1223;0.3178;1
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0;1;-1.2807;-1.0201;-0.6362;0.7073;1.0387;0.6595;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;0;-0.1408;-1.0201;0.5872;-0.0651;-0.1422;1.6847;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0;1;1.2534;-1.0201;-0.3321;-2.2721;-0.1766;0.6595;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0;0;-1.0568;0.9801;1.7714;-0.2858;-0.1507;-1.3908;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-0.151;0.9801;1.0355;-0.3962;-0.1161;1.0012;1
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.9176;-1.0201;0.6303;0.928;0.6674;1.0012;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0;0;1.2432;-1.0201;0.0247;0.7073;-0.123;-0.0239;1
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;1;0;-0.6293;0.9801;-0.0081;1.1487;-0.1766;-1.3908;0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0.3273;0.9801;1.2698;-0.9479;-0.1766;-1.7325;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;1;-1.067;0.9801;-0.7145;-1.0583;-0.1591;-1.0491;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1;0.4799;-1.0201;1.3703;0.8177;-0.1394;1.0012;0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;1;1.1923;0.9801;-1.1217;-0.3962;-0.1417;-1.7325;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;1;0.7954;0.9801;1.7539;1.8108;-0.0638;1.6847;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0.2255;-1.0201;1.0239;-1.3893;0.7894;0.3178;1
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;1;0;0.4494;0.9801;-0.8387;-0.7272;-0.1587;0.3178;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;2.0472;0.9801;0.7293;-0.2858;-0.1171;-0.7074;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.8463;0.9801;-0.5786;1.1487;-0.1678;1.343;1
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0;0;0.7853;-1.0201;-0.5961;-0.9479;-0.1368;0.3178;0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;-0.9347;-1.0201;-1.4598;-0.6169;-0.1422;0.3178;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;0;0.3375;0.9801;0.236;-0.0651;-0.0837;-1.7325;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;1;0.9074;0.9801;-1.396;-0.1755;-0.147;1.343;1
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0;0;-1.1993;-1.0201;0.4329;-1.3893;-0.1735;1.343;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0;1;-1.5351;0.9801;0.8772;-0.6169;-0.1015;-1.0491;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;1;0.022;-1.0201;-1.4784;-0.3962;-0.2203;0.6595;0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;1;0;-1.0161;-1.0201;-0.2998;-0.1755;-0.1537;0.6595;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;0;1.4468;-1.0201;1.0963;-0.2858;-0.1766;0.6595;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0;1;1;0.0118;0.9801;1.6308;-0.0651;-0.1766;1.343;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0;1;0.8565;-1.0201;-0.8719;-0.2858;-0.1766;-0.7074;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;1.6503;0.9801;1.5387;1.5901;0.2281;-1.3908;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;1;0.5919;-1.0201;-1.1414;1.4798;-0.1572;1.0012;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0;1;0.6428;0.9801;-0.0789;-0.6169;-0.1528;-0.3656;1
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.5817;0.9801;0.2188;1.8108;-0.1367;0.6595;1
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0;1;1.0906;0.9801;-1.5256;-0.3962;-0.1997;-0.7074;0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;1.3043;-1.0201;1.6027;0.7073;-0.1707;1.6847;1
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;1;-0.0289;0.9801;1.1523;-0.5065;-0.1052;0.3178;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0;1;0.6631;-1.0201;0.9409;-0.7272;-0.1742;-1.3908;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;1;1.3552;0.9801;-1.1275;0.8177;-0.1689;1.0012;1
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;1;1;1.2839;0.9801;-0.5293;-0.1755;-0.1843;1.6847;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0;1;-1.7285;0.9801;-0.8948;1.2591;-0.1443;-0.3656;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0;1;1.6096;0.9801;-1.2686;1.7005;-0.1671;0.6595;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;1.5282;0.9801;1.6489;-1.3893;-0.1766;1.0012;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.2662;-1.0201;-1.1165;-1.0583;-0.1325;0.6595;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-0.4767;-1.0201;1.0994;0.4866;-0.1305;-0.0239;1
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0;0;-1.7692;-1.0201;0.0424;0.8177;-0.1342;1.0012;0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.9684;0.9801;1.4575;-1.1686;0.3231;-0.0239;1
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-0.6192;-1.0201;-0.3379;-0.2858;-0.0925;1.6847;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;1;0.5512;0.9801;0.681;-0.6169;-0.1693;1.343;1
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0;0;0.999;-1.0201;1.689;1.2591;-0.1206;-0.0239;0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-0.6701;-1.0201;-0.8242;-2.0514;-0.1236;0.6595;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;0;1.0295;-1.0201;0.9099;1.2591;-0.1766;1.343;1
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.3273;0.9801;0.2467;-0.9479;-0.1742;-0.7074;1
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0;1;1.2636;-1.0201;-0.4328;1.4798;-0.175;-1.0491;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.6631;0.9801;0.1442;-1.279;-0.1762;-0.3656;0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.3884;-1.0201;1.0053;-2.0514;-0.1663;0.6595;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0;1;-1.4028;0.9801;1.1234;-0.0651;-0.1731;-1.7325;0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-0.2223;0.9801;0.0935;1.5901;-0.0775;-0.0239;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;0;0.4596;-1.0201;1.0952;-0.0651;-0.1255;1.6847;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0;0;-0.3342;-1.0201;-1.451;0.928;-0.1101;0.3178;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.3884;-1.0201;-1.5407;1.5901;-0.1502;1.0012;1
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.6428;0.9801;1.6148;-0.7272;-0.1688;0.3178;0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0;1;-0.9754;-1.0201;-0.0692;1.1487;-0.1444;-0.3656;1
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.1848;0.9801;-1.2271;0.8177;0.2867;-1.3908;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0;1;0.8361;0.9801;1.2535;1.2591;-0.1374;-1.0491;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-0.2019;-1.0201;-1.1647;1.3694;-0.1654;0.6595;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;1;1;-0.3546;-1.0201;0.5034;0.1556;-0.1604;-0.3656;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;1;-2.1457;-1.0201;-0.9353;0.0452;-0.1766;1.0012;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;0;0.0322;0.9801;1.5783;1.4798;-0.1324;-0.3656;1
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0;1;0.8158;-1.0201;0.8174;1.2591;-0.0701;0.3178;1
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0;1;1;-0.0696;-1.0201;1.2785;1.3694;-0.1646;-0.7074;0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;1;0;1.5994;-1.0201;1.4772;-0.6169;-0.1268;-1.7325;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0;1;0.9684;0.9801;-0.1956;-1.0583;-0.1524;-1.0491;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0;1;-1.7793;-1.0201;-0.7212;0.3763;-0.2214;-0.7074;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;1;1;-0.9143;-1.0201;0.3875;-0.7272;-0.1091;-1.0491;0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0;1;0.5817;0.9801;-1.2191;0.928;-0.1766;1.343;0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0;0;-0.2121;-1.0201;-0.2269;-0.2858;-0.1766;-0.7074;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0;1;-2.2373;-1.0201;-0.9137;-0.0651;-0.1153;-0.3656;0
